,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
11538,298539,w9XlxjzWj7yYuZ0UqsV1Rg,xJavQK34rTf201T4fzEBbg,4G68oLRY3aHE5XUt_MUUcA,4,0.1375,"convenient to the intersection of south blvd and east blvd,  the east/west lynx station is just like the other lynx light rail stations in charlotte",,"conveni to the intersect of south blvd and east blvd,  the east/west lynx station is just like the other lynx light rail station in charlott",0,1,0,0
11539,298540,w9XlxjzWj7yYuZ0UqsV1Rg,xJavQK34rTf201T4fzEBbg,4G68oLRY3aHE5XUt_MUUcA,4,0.258333333,"there were a bunch of businesses already in existence in the area so the station didn't really change much in the area, just how accessible it is to be downtown from here",,"there were a bunch of busi alreadi in exist in the area so the station didn't realli chang much in the area, just how access it is to be downtown from here",0,1,0,0
11540,298541,w9XlxjzWj7yYuZ0UqsV1Rg,xJavQK34rTf201T4fzEBbg,4G68oLRY3aHE5XUt_MUUcA,4,0.30101010100000003,"i like that there is one of those new bike sharing stations a couple hundred feet away, which makes it super easy to get around and tour charlotte/or get around to run errands etc",,"i like that there is one of those new bike share station a coupl hundr feet away, which make it super easi to get around and tour charlotte/or get around to run errand etc",0,1,0,0
11541,298542,w9XlxjzWj7yYuZ0UqsV1Rg,xJavQK34rTf201T4fzEBbg,4G68oLRY3aHE5XUt_MUUcA,4,-0.15555555599999998,watch the cars coming down east blvd though,,watch the car come down east blvd though,0,0,0,0
11542,298543,w9XlxjzWj7yYuZ0UqsV1Rg,xJavQK34rTf201T4fzEBbg,4G68oLRY3aHE5XUt_MUUcA,4,0.214814815,"while waiting for a train, a couple of lets call them ""drivers"" thought it would be a great idea to speed up and beat the crossing arms that were coming down for an approaching train",,"while wait for a train, a coupl of let call them ""drivers"" thought it would be a great idea to speed up and beat the cross arm that were come down for an approach train",0,1,0,0
11543,298544,w9XlxjzWj7yYuZ0UqsV1Rg,xJavQK34rTf201T4fzEBbg,4G68oLRY3aHE5XUt_MUUcA,4,0.016666667,"luckily they made it, but some people just don't have any common sense",,"luckili they made it, but some peopl just don't have ani common sens",0,0,0,0
11544,298545,GuHnEu691rwgQJS_rTCUlA,xJavQK34rTf201T4fzEBbg,gRKiX_9JUqi4Jy8KjtsehA,4,0.37222222200000005,"its a light rail station yaaaaaaay!  clean, very well  lit, and the ticket machine works again!  i have seen ticket collectors hear a lot, so don't try and sneak on",,"it a light rail station yaaaaaaay!  clean, veri well  lit, and the ticket machin work again!  i have seen ticket collector hear a lot, so don't tri and sneak on",0,1,0,0
11545,298546,GuHnEu691rwgQJS_rTCUlA,xJavQK34rTf201T4fzEBbg,gRKiX_9JUqi4Jy8KjtsehA,4,-0.25,usually on a friday or saturday night you will see a bunch of drunks headed uptown,,usual on a friday or saturday night you will see a bunch of drunk head uptown,0,0,0,0
11546,298547,GuHnEu691rwgQJS_rTCUlA,xJavQK34rTf201T4fzEBbg,gRKiX_9JUqi4Jy8KjtsehA,4,0.0,"if you are looking for a place to park and ride, i would go to scaleybark",,"if you are look for a place to park and ride, i would go to scaleybark",0,0,0,0
11547,298548,GuHnEu691rwgQJS_rTCUlA,xJavQK34rTf201T4fzEBbg,gRKiX_9JUqi4Jy8KjtsehA,4,0.2,"though this is a good spot to get off and hit tyber creek, common market, or price's",,"though thi is a good spot to get off and hit tyber creek, common market, or price'",0,1,0,0
11548,298549,Q8X7PwD_QcxxLRFiQB3OqA,xJavQK34rTf201T4fzEBbg,6PO3R6ZUw8r6WfRnzlexnA,4,0.8,"great street parking spaces along both sides of the road, what is there not to like?",,"great street park space along both side of the road, what is there not to like?",0,1,0,0
11549,298550,7RMOwCJH5iIVr5DxoWLIig,O4A08-75mVANgraIbKCBPg,Dj6fj0o6P-GgyvdP6oFLCA,3,0.0,need heaters!!!,,need heaters!!!,0,0,0,0
11550,298551,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.25,"hooray, the top of the lynx line and for the moment it is the last stop",,"hooray, the top of the lynx line and for the moment it is the last stop",0,0,0,0
11551,298552,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.25,"or the first, depending on which way you're headed",,"or the first, depend on which way you'r head",0,0,0,0
11552,298553,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.171875,"yes, as the other review says, ""need heaters!"" but there is a bit more going on here",,"yes, as the other review says, ""need heaters!"" but there is a bit more go on here",0,0,0,0
11553,298554,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.14285714300000002,the imaginon library is right nearby as is the seventh street market which has all sorts of local farmer's market stuff,,the imaginon librari is right nearbi as is the seventh street market which ha all sort of local farmer' market stuff,0,1,0,0
11554,298555,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,1.0,"and of course, some of charlotte's best caffeine at not just coffee",,"and of course, some of charlotte' best caffein at not just coffe",0,1,0,0
11555,298556,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.533333333,you might be able to pick up a free wi-fi signal and sit at the wrought iron tables with your laptop on a good day,,you might be abl to pick up a free wi-fi signal and sit at the wrought iron tabl with your laptop on a good day,0,1,0,0
11556,298557,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.0,no power though,,no power though,0,0,0,0
11557,298558,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.25,"security cameras monitor the station, but you should be aware of your surroundings anyway",,"secur camera monitor the station, but you should be awar of your surround anyway",0,1,0,0
11558,298559,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.1,"trains are every 15 minutes during off-peak times and every 7 or 8 minutes during the busy ""rush hour"" times",,"train are everi 15 minut dure off-peak time and everi 7 or 8 minut dure the busi ""rush hour"" time",0,0,0,0
11559,298560,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.125,"if you're headed south from the arena, stadium or some other big event, you would be well served to walk up to here and have a much better chance of getting onto the train",,"if you'r head south from the arena, stadium or some other big event, you would be well serv to walk up to here and have a much better chanc of get onto the train",0,1,0,0
11560,298561,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.0,audible and visible announcements of next trains and the train driver might also let you know you're leaving soon,,audibl and visibl announc of next train and the train driver might also let you know you'r leav soon,0,0,0,0
11561,298562,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.0,note that tickets must be purchased before boarding the train,,note that ticket must be purchas befor board the train,0,1,0,0
11562,298563,jPKXaL-xFpuF0LAnvUeYqQ,O4A08-75mVANgraIbKCBPg,VhI6xyylcAxi0wOy2HOX3w,4,0.41666666700000005,the lynx system does have ticket inspectors and the fine starts at $50,,the lynx system doe have ticket inspector and the fine start at $50,0,0,0,0
11563,298564,mcBXFVPbw_tZW-IbCUQbjg,O4A08-75mVANgraIbKCBPg,eM68n2pLhouhLs_AicnqBQ,5,0.5,my favorite station,,my favorit station,0,1,0,0
11564,298565,mcBXFVPbw_tZW-IbCUQbjg,O4A08-75mVANgraIbKCBPg,eM68n2pLhouhLs_AicnqBQ,5,0.095238095,right next to the 7th st public market and imaginon,,right next to the 7th st public market and imaginon,0,0,0,0
11565,298566,mcBXFVPbw_tZW-IbCUQbjg,O4A08-75mVANgraIbKCBPg,eM68n2pLhouhLs_AicnqBQ,5,0.222222222,also a good walking distance to the main library and a few clubs on college st,,also a good walk distanc to the main librari and a few club on colleg st,0,1,0,0
11566,298567,5Kb-XDLkvYVTMbshi6Qb0A,O4A08-75mVANgraIbKCBPg,6PO3R6ZUw8r6WfRnzlexnA,3,0.0,end of the line,,end of the line,0,0,0,0
11567,298568,5Kb-XDLkvYVTMbshi6Qb0A,O4A08-75mVANgraIbKCBPg,6PO3R6ZUw8r6WfRnzlexnA,3,0.4,the sidewalk along the light rail also ends here,,the sidewalk along the light rail also end here,0,1,0,0
11568,298569,5Kb-XDLkvYVTMbshi6Qb0A,O4A08-75mVANgraIbKCBPg,6PO3R6ZUw8r6WfRnzlexnA,3,-0.051851852000000004,don't attempt to walk further as it gets sketchy with barbwire and fences further down,,don't attempt to walk further as it get sketchi with barbwir and fenc further down,1,0,0,0
11569,298570,5Kb-XDLkvYVTMbshi6Qb0A,O4A08-75mVANgraIbKCBPg,6PO3R6ZUw8r6WfRnzlexnA,3,-0.0625,train loops around after this station back to the other direction,,train loop around after thi station back to the other direct,0,1,0,0
11570,298571,VtjdBDjf5o0uoYHv3PrvRg,O4A08-75mVANgraIbKCBPg,zh35y4mH6tTEF6leA7ba1A,4,0.483333333,"nice, clean, and air conditioned ride",,"nice, clean, and air condit ride",0,1,0,0
11571,298572,VtjdBDjf5o0uoYHv3PrvRg,O4A08-75mVANgraIbKCBPg,zh35y4mH6tTEF6leA7ba1A,4,0.0,"it cost $2 per ride, or if you're going to be using it for a while, $20 per week",,"it cost $2 per ride, or if you'r go to be use it for a while, $20 per week",0,0,1,0
11572,298573,VtjdBDjf5o0uoYHv3PrvRg,O4A08-75mVANgraIbKCBPg,zh35y4mH6tTEF6leA7ba1A,4,0.1125,"some people think its free if you're gonna be staying at the hotels along the route, but that is not true",,"some peopl think it free if you'r gonna be stay at the hotel along the route, but that is not true",0,0,0,0
11573,298574,VtjdBDjf5o0uoYHv3PrvRg,O4A08-75mVANgraIbKCBPg,zh35y4mH6tTEF6leA7ba1A,4,0.0,i've  been using it for years and was never asked for my pass until this last time,,i'v  been use it for year and wa never ask for my pass until thi last time,0,0,0,0
11574,298575,VtjdBDjf5o0uoYHv3PrvRg,O4A08-75mVANgraIbKCBPg,zh35y4mH6tTEF6leA7ba1A,4,0.0,if you're caught with out a ticket it's gonna cost you $50 bucks,,if you'r caught with out a ticket it' gonna cost you $50 buck,0,0,0,0
11575,298576,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,-0.3,"since this is the end of the line (at the moment), it is confusing as to why we have a station on both sides of the track",,"sinc thi is the end of the line (at the moment), it is confus as to whi we have a station on both side of the track",1,0,0,0
11576,298577,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,0.0,"i was here yesterday, trying to catch the train back to my office (toward 485)",,"i wa here yesterday, tri to catch the train back to my offic (toward 485)",0,0,0,0
11577,298578,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,-0.125,i didn't know if i should wait on the 7th street parking deck side (where i got off) or the imaginon's side (in theory that's why you have the station on the other side is because it goes the other direction),,i didn't know if i should wait on the 7th street park deck side (where i got off) or the imaginon' side (in theori that' whi you have the station on the other side is becaus it goe the other direction),1,0,1,0
11578,298579,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,0.0,"so, the million dollar question: which side should i wait for the train if i'm heading back toward 485 direction?",,"so, the million dollar question: which side should i wait for the train if i'm head back toward 485 direction?",0,0,0,0
11579,298580,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,-0.0625,the correction answer was: 7th street station retail side! the driver literally switches spot and takes the train back the other direction,,the correct answer was: 7th street station retail side! the driver liter switch spot and take the train back the other direct,0,1,1,1
11580,298581,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,-1.39e-17,"good thing is we sat here for a few minutes while he did the switch, so technically you can still make it on the train if you stood on the wrong side",,"good thing is we sat here for a few minut while he did the switch, so technic you can still make it on the train if you stood on the wrong side",1,1,0,0
11581,298582,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,0.8,otherwise this is a great station,,otherwis thi is a great station,0,1,0,0
11582,298583,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,0.333333333,one can hop inside the market and get a quick coffee or bite,,one can hop insid the market and get a quick coffe or bite,0,1,0,0
11583,298584,jKE_DcOJortRjEqMWy4CSA,O4A08-75mVANgraIbKCBPg,M-TwsqjrGVH9-qyw2KcvdQ,3,0.333333333,the schedule indicates a train every 15 minutes during the week and they are super on time,,the schedul indic a train everi 15 minut dure the week and they are super on time,0,0,0,0
11584,298585,TE1qUokUJuOIXNtgwOcogA,_9Gg4GZLkRrtYoPEo6dc7g,s9I4KMcrHKki44g_eTrYqQ,4,0.075,this is one of the larger lynx stations and it has a pretty good-sized parking deck as well as a flat lot for overflow parking,,thi is one of the larger lynx station and it ha a pretti good-siz park deck as well as a flat lot for overflow park,0,1,0,0
11585,298586,TE1qUokUJuOIXNtgwOcogA,_9Gg4GZLkRrtYoPEo6dc7g,s9I4KMcrHKki44g_eTrYqQ,4,0.031428571,"however, we have had to park across the street in the shopping center's parking lot for special occasions - such as the big golf tourney at quail hollow country club",,"however, we have had to park across the street in the shop center' park lot for special occas - such as the big golf tourney at quail hollow countri club",0,1,1,0
11586,298587,TE1qUokUJuOIXNtgwOcogA,_9Gg4GZLkRrtYoPEo6dc7g,s9I4KMcrHKki44g_eTrYqQ,4,0.133333333,"one note, if you are parking in this station and riding all the way to center city, be sure to allow plenty of extra time to make it to whatever event you are attending",,"one note, if you are park in thi station and ride all the way to center city, be sure to allow plenti of extra time to make it to whatev event you are attend",0,1,0,0
11587,298588,TE1qUokUJuOIXNtgwOcogA,_9Gg4GZLkRrtYoPEo6dc7g,s9I4KMcrHKki44g_eTrYqQ,4,-0.25,we usually allow 45 mins to 1 hour depending of which day and time of time of day we are traveling,,we usual allow 45 min to 1 hour depend of which day and time of time of day we are travel,0,0,0,0
11588,298589,cOqJZ2EcUth8nJSiQsrWPg,_9Gg4GZLkRrtYoPEo6dc7g,VhI6xyylcAxi0wOy2HOX3w,4,0.25,this station is the southern terminus of the lynx line so it has a greater capacity since more people will be starting or finishing their journeys,,thi station is the southern terminu of the lynx line so it ha a greater capac sinc more peopl will be start or finish their journey,0,0,0,0
11589,298590,cOqJZ2EcUth8nJSiQsrWPg,_9Gg4GZLkRrtYoPEo6dc7g,VhI6xyylcAxi0wOy2HOX3w,4,0.5,they have a three story parking deck (free!) and a ground level overflow lot,,they have a three stori park deck (free!) and a ground level overflow lot,0,1,1,0
11590,298591,cOqJZ2EcUth8nJSiQsrWPg,_9Gg4GZLkRrtYoPEo6dc7g,VhI6xyylcAxi0wOy2HOX3w,4,0.375,both are accessible from south boulevard,,both are access from south boulevard,0,0,0,0
11591,298592,cOqJZ2EcUth8nJSiQsrWPg,_9Gg4GZLkRrtYoPEo6dc7g,VhI6xyylcAxi0wOy2HOX3w,4,0.4,"the platform is elevated, so you might want to consider taking the elevator or feel free to climb the stairs if you feel fit",,"the platform is elevated, so you might want to consid take the elev or feel free to climb the stair if you feel fit",0,1,0,0
11592,298593,cOqJZ2EcUth8nJSiQsrWPg,_9Gg4GZLkRrtYoPEo6dc7g,VhI6xyylcAxi0wOy2HOX3w,4,0.0,"there is a ticket vending machine on the platform, but you may want to use one of the two that are in the garage if there is a line",,"there is a ticket vend machin on the platform, but you may want to use one of the two that are in the garag if there is a line",0,0,1,0
11593,298594,cOqJZ2EcUth8nJSiQsrWPg,_9Gg4GZLkRrtYoPEo6dc7g,VhI6xyylcAxi0wOy2HOX3w,4,-0.15,"not a whole lot of cover on the platform, so if it's wet or windy or cold, i'd suggest waiting in the garage until the train gets ready to leave",,"not a whole lot of cover on the platform, so if it' wet or windi or cold, i'd suggest wait in the garag until the train get readi to leav",0,1,0,0
11594,298595,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,0.225,"nice, clean facility that can be devilishly hard to get in and out of by auto (including the parking deck)",,"nice, clean facil that can be devilishli hard to get in and out of by auto (includ the park deck)",0,1,0,0
11595,298596,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,-0.25,crazy busy intersection of i-485,,crazi busi intersect of i-485,0,0,1,0
11596,298597,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,-0.5,"lots of restaurants, discount big box businesses and some of the worst traffic in charlotte",,"lot of restaurants, discount big box busi and some of the worst traffic in charlott",0,0,0,0
11597,298598,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,0.3,"would have been nice if city planners had made it simply a stop on the lynx, rather than the end-start point",,"would have been nice if citi planner had made it simpli a stop on the lynx, rather than the end-start point",0,0,0,0
11598,298599,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,-0.14027777800000002,"frankly, should have been extended to the other side of pineville in ballantyne area and down through matthews",,"frankly, should have been extend to the other side of pinevil in ballantyn area and down through matthew",0,0,0,0
11599,298600,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,0.0,sigh,,sigh,0,0,0,0
11600,298601,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,0.46818181799999997,"still, great option for commuters whom live near-by",,"still, great option for commut whom live near-bi",0,1,0,0
11601,298602,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,0.5,seems relatively safe with cmpd hanging around,,seem rel safe with cmpd hang around,0,0,0,0
11602,298603,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,-0.15,"oh, and buy a ticket!  it's not worth the citation & hassle if you're found without one",,"oh, and buy a ticket!  it' not worth the citat & hassl if you'r found without one",0,0,0,0
11603,298604,UvW5MqtKFpIhEbtifanjOg,_9Gg4GZLkRrtYoPEo6dc7g,rU3H0byqB2Xtsr8qUhOaXg,3,0.034375,"on a secondary note, there should be a way to purchase a ticket on-board like many any other commuter services in major metropolitan areas",,"on a secondari note, there should be a way to purchas a ticket on-board like mani ani other commut servic in major metropolitan area",1,0,0,0
11604,298605,4X8TXzSti3w3HWgBvnv0XQ,_9Gg4GZLkRrtYoPEo6dc7g,5RZF8vBS71BA_aT9PukFxg,4,0.433333333,lots of parking spaces and easy to buy a ticket,,lot of park space and easi to buy a ticket,0,1,0,0
11605,298606,4X8TXzSti3w3HWgBvnv0XQ,_9Gg4GZLkRrtYoPEo6dc7g,5RZF8vBS71BA_aT9PukFxg,4,0.13,signs are very clearly displayed,,sign are veri clearli display,0,0,0,0
11606,298607,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.7,taking the lynx uptown is a good alternative to sitting in traffic on 77 and parking uptown,,take the lynx uptown is a good altern to sit in traffic on 77 and park uptown,0,1,0,0
11607,298608,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.0,"the i-485 station is the end of the line, the southernmost terminal",,"the i-485 station is the end of the line, the southernmost termin",0,0,0,0
11608,298609,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.283333333,"it is also a park and ride station, complete with a huge parking garage that i haven't ever seen full",,"it is also a park and ride station, complet with a huge park garag that i haven't ever seen full",1,1,0,0
11609,298610,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.0,keep in mind that the connection to the train is on the 3rd floor,,keep in mind that the connect to the train is on the 3rd floor,0,0,0,0
11610,298611,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.0,"there is an elevator, though",,"there is an elevator, though",0,0,0,0
11611,298612,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.23412698399999998,"the station itself is fine, it has a ticketing machine at each end and a middle platform, so you're always on the right side to enter the train",,"the station itself is fine, it ha a ticket machin at each end and a middl platform, so you'r alway on the right side to enter the train",0,1,0,0
11612,298613,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.2,"there are canopies, but they won't cover much if its pouring and windy",,"there are canopies, but they won't cover much if it pour and windi",0,0,0,0
11613,298614,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.41666666700000005,tickets are easy to get and cheap,,ticket are easi to get and cheap,0,1,0,0
11614,298615,d7zsyjSkXd8PRvRaj2UfcQ,_9Gg4GZLkRrtYoPEo6dc7g,E6CSLLGZnVK62sPyQ9VJSg,4,0.35,"the lynx is a good alternative to getting uptown, especially for a sports event or show",,"the lynx is a good altern to get uptown, especi for a sport event or show",0,1,0,0
11615,298616,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.625,first time using this transportation system and i am impressed,,first time use thi transport system and i am impress,0,1,0,0
11616,298617,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,-0.2,there is a train every few minutes,,there is a train everi few minut,0,1,0,0
11617,298618,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,we parked in open parking since i was unsure of the garage height allowance,,we park in open park sinc i wa unsur of the garag height allow,0,0,0,0
11618,298619,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,lots of stairs to climb unless you go into the garage to use the elevator,,lot of stair to climb unless you go into the garag to use the elev,0,0,0,0
11619,298620,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,you can purchase your tickets on the platform,,you can purchas your ticket on the platform,0,0,0,0
11620,298621,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,$4 ,,$4 ,0,0,0,0
11621,298622,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.1,00 for a round trip is really cheap,,00 for a round trip is realli cheap,0,1,0,0
11622,298623,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,tip** it is not a touch screen,,tip** it is not a touch screen,0,0,1,0
11623,298624,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.8,lol as we tried to use it,,lol as we tri to use it,0,0,0,0
11624,298625,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,you usethe buttons on the side of the screen to select the section that is on the screen,,you useth button on the side of the screen to select the section that is on the screen,0,1,0,0
11625,298626,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.27777777800000003,there are many quick short stops along the way,,there are mani quick short stop along the way,0,1,0,0
11626,298627,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.34166666700000003,there are lots of seats and little standing room- this is important since there is no need to have to stand if you don't want to- just wait about 5 minutes for the next train!!!! the trains were very clean! that is what was incredible to me,,there are lot of seat and littl stand room- thi is import sinc there is no need to have to stand if you don't want to- just wait about 5 minut for the next train!!!! the train were veri clean! that is what wa incred to me,0,1,0,0
11627,298628,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.2125,please do your part to keep it that way- mind your children and your own mess,,pleas do your part to keep it that way- mind your children and your own mess,0,1,0,0
11628,298629,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,-0.175,since accidents do happen tell the driver if a mess occurs so they can attend to it ,,sinc accid do happen tell the driver if a mess occur so they can attend to it ,0,0,0,0
11629,298630,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,notify security of anything suspicous,,notifi secur of anyth suspic,0,0,0,1
11630,298631,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.5,keep this method of travel safe for everyone,,keep thi method of travel safe for everyon,0,1,0,0
11631,298632,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.070833333,the stops were a little confussing since i really didnt know which one i needed but asked a rider and he was very helpful,,the stop were a littl confuss sinc i realli didnt know which one i need but ask a rider and he wa veri help,0,1,0,0
11632,298633,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,also noticed that people have no manners or sense of chivalry,,also notic that peopl have no manner or sens of chivalri,0,0,0,0
11633,298634,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,men should move to allow women a seat,,men should move to allow women a seat,0,0,0,0
11634,298635,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,0.0,not that they need to stand but move and allow two women carrying bags to have the two seats you are occupying and move next to a man seated alone,,not that they need to stand but move and allow two women carri bag to have the two seat you are occupi and move next to a man seat alon,0,0,0,0
11635,298636,VuMMrQF3kY75upnDmkW6fg,_9Gg4GZLkRrtYoPEo6dc7g,EmpkDgejncKoP9N3HjGptw,5,-0.025,women do not like to sit next to strange men- its just a fact,,women do not like to sit next to strang men- it just a fact,0,0,0,0
